Dataset,Number_Of_Candidates,Number_of_voters,Max_Ballot_length,Preferred_winner,Upper_Bound,heuristicV1_margin,Our_margin,Blom_margin,heuristicV1_runtime,Our_runtime,Blom_runtime,Margin_Blom=Ours,Upper_bound_correct,HeuristicV1_equl_margin,Our_number_LPS,Blom_number_LPS,Our_number_node_explored,Blom_number_node_explored,Our_blom_lb_calls,Blom_Leaf_node_explored
adressa=4_ballot=4,4,7,4,akershus,0,0,0,0.0,0.0001040999999997183,0.00023930000000049745,0.020451600000001235,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,hedmark,0,0,0,0.0,0.00012040000000013151,0.00028230000000029065,0.026533799999999275,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,florida,0,0,0,0.0,0.00015789999999960003,0.00037670000000034065,0.02115419999999979,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,more og romsdal,0,0,0,0.0,0.0001087999999995759,0.0002324999999991917,0.02150400000000019,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,nord-trondelag,0,0,0,0.0,5.680000000118923e-05,0.0001306000000003138,0.030440000000000467,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,rogaland,0,0,0,0.0,0.00016660000000001673,0.0004411999999991423,0.020885600000001503,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,vestfold,0,0,0,0.0,0.00011289999999952727,0.0002589000000003949,0.022049799999999564,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,vest-agder,0,0,0,0.0,0.00010580000000004475,0.00024969999999946424,0.023030500000000842,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,virginia,7,7,4.0,4.0,3.950000000152443e-05,0.024816999999998757,0.01861569999999979,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,buskerud,0,0,0,0.0,0.00018750000000089528,0.0004908999999990726,0.021717100000000045,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,new hampshire,7,7,4.0,4.0,4.120000000007451e-05,0.023725899999998745,0.02090689999999995,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,ostfold,0,0,0,0.0,0.0001380999999991417,0.000321000000001348,0.020949099999999277,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,auckland,0,0,0,0.0,0.00011410000000111609,0.0002786999999990769,0.020098199999999622,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,rio grande do norte,7,7,4.0,4.0,7.489999999954478e-05,0.016677599999999515,0.02163489999999868,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,finnmark,0,0,0,0.0,0.00010750000000037119,0.00013599999999946988,0.02002480000000162,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,new york,0,0,0,0.0,3.839999999932786e-05,8.429999999925997e-05,0.028360400000000396,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,sogn og fjordane,0,0,0,0.0,5.9499999998990916e-05,0.00018710000000154992,0.027390500000000984,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,telemark,0,0,0,0.0,6.600000000034356e-05,0.0001356000000001245,0.018590299999999615,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,aust-agder,0,0,0,0.0,5.870000000030018e-05,0.00018599999999935335,0.027706099999999623,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,oppland,0,0,0,0.0,6.38999999988954e-05,0.00013799999999974943,0.017337599999999398,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,hordaland,0,0,0,0.0,7.000000000090267e-05,0.00015870000000006712,0.028786300000000153,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,nordland,0,0,0,0.0,5.990000000011264e-05,0.00020740000000074588,0.027824700000000036,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,stockholms lan,0,0,0,0.0,9.520000000051709e-05,0.00019069999999921095,0.01854279999999875,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,georgia,7,7,4.0,4.0,2.899999999961267e-05,0.020261400000000762,0.021573799999998755,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,roma,0,0,0,0.0,8.100000000155205e-05,0.00020650000000088653,0.019655800000000667,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,jamtlands lan,0,0,0,0.0,7.14999999988919e-05,0.00017869999999930997,0.028119000000000227,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,alsace,0,0,0,0.0,6.990000000151042e-05,0.00014739999999946463,0.02698719999999888,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,santa cruz de tenerife,0,0,0,0.0,0.0001564999999992267,0.0003535999999986217,0.020897599999999628,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,troms,0,0,0,0.0,9.220000000098594e-05,0.00021970000000059997,0.026633700000001426,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,faro,7,7,4.0,4.0,5.3399999998759995e-05,0.01882819999999974,0.012442000000000064,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,antioquia,0,0,0,0.0,0.00021559999999887225,0.0002852999999998218,0.02479739999999886,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,nordrhein-westfalen,0,0,0,0.0,0.00011759999999938486,0.0005504999999992322,0.019502700000000317,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,british columbia,0,0,0,0.0,6.630000000029668e-05,0.00015849999999950626,0.025739099999999127,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,valencia,0,0,0,0.0,6.989999999973406e-05,0.00014239999999965391,0.02301330000000057,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,las palmas,0,0,0,0.0,0.0001011999999995794,0.00021279999999990196,0.02676320000000132,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,rio de janeiro,0,0,0,0.0,6.899999999987472e-05,0.0001642000000003918,0.022469600000000867,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,hovedstaden,0,0,0,0.0,0.0001172000000000395,0.00019160000000084665,0.021695999999998605,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,capital federal,7,7,4.0,4.0,2.8199999999145575e-05,0.026218699999999373,0.01747550000000153,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,vastra gotalands lan,0,0,0,0.0,7.789999999907593e-05,0.0001592000000005811,0.02509849999999858,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,granada,7,7,4.0,4.0,5.050000000039745e-05,0.023390899999998993,0.012890099999999904,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,rheinland-pfalz,0,0,0,0.0,4.6299999999277475e-05,0.00010239999999939187,0.031853599999999815,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,valladolid,7,7,4.0,4.0,6.929999999982783e-05,0.015506000000000242,0.02125659999999918,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,worcestershire,7,7,4.0,4.0,3.8699999999280976e-05,0.01839799999999947,0.01992309999999975,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,victoria,7,7,4.0,4.0,4.509999999946501e-05,0.02203650000000046,0.018019699999999972,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,uusimaa,0,0,0,0.0,6.49999999993156e-05,0.0001781000000011801,0.0178414999999994,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,phaket,0,0,0,0.0,3.900000000101045e-05,0.00011679999999891777,0.019576500000001218,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,western australia,7,7,4.0,4.0,2.849999999909869e-05,0.016698400000001,0.027964799999999457,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,phnom penh,0,0,0,0.0,6.810000000001537e-05,0.0001918000000014075,0.021023599999999476,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,nonthaburi,0,0,0,0.0,8.230000000075677e-05,0.00022200000000083264,0.02665249999999908,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,alicante,0,0,0,0.0,6.230000000151392e-05,0.00013429999999914344,0.026729800000000026,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,ostergotlands lan,0,0,0,0.0,8.710000000000662e-05,0.000136299999999423,0.018268499999999577,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,madrid,0,0,0,0.0,6.360000000071864e-05,0.00013399999999919032,0.0277744000000002,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,krung thep maha nakhon bangkok,0,0,0,0.0,6.139999999987822e-05,0.00012809999999952026,0.016436500000001075,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,gavleborgs lan,0,0,0,0.0,5.389999999927397e-05,0.00012069999999830827,0.019118599999998764,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,norway,0,0,0,0.0,6.829999999879988e-05,9.159999999930335e-05,0.026423299999999372,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,milton keynes,7,7,4.0,4.0,6.160000000043908e-05,0.021141899999999936,0.017296500000000492,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,minnesota,7,7,4.0,4.0,4.639999999866973e-05,0.022282500000001093,0.019512100000000032,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,surat thani,0,0,0,0.0,5.499999999969418e-05,9.200000000042508e-05,0.025821900000000397,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,ho chi minh,7,7,4.0,4.0,4.630000000105383e-05,0.01720189999999988,0.016625100000000614,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,schleswig-holstein,7,7,4.0,4.0,3.260000000082641e-05,0.017091999999999885,0.0259475000000009,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,illinois,0,0,0,0.0,7.169999999945276e-05,0.00023239999999979943,0.018786900000000273,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,san pawl il bahar,7,7,4.0,4.0,3.430000000115285e-05,0.025207700000001054,0.01808409999999938,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,nordjylland,0,0,0,0.0,7.9200000000057e-05,0.00011409999999933973,0.027389200000000002,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,zug,7,7,4.0,4.0,5.130000000086454e-05,0.018057999999999907,0.015906900000000945,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,malaga,0,0,0,0.0,6.009999999889715e-05,0.00013749999999923546,0.027687199999999024,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,metropolitana de lima,0,0,0,0.0,4.120000000007451e-05,8.949999999963154e-05,0.018106299999999464,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,oaxaca,7,7,4.0,4.0,3.0100000000032878e-05,0.02672550000000129,0.020729499999999845,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,rayong,7,7,4.0,4.0,3.3400000001293506e-05,0.01311019999999985,0.016558500000000365,1,1,0,6,6,7,7,5,1
adressa=4_ballot=4,4,7,4,prachuap khiri khan,0,0,0,0.0,5.05999999997897e-05,0.0001952999999996763,0.023084600000000677,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,highland,0,0,0,0.0,7.040000000024804e-05,0.00019870000000032917,0.024694600000000122,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,jakarta raya,0,0,0,0.0,6.95000000003887e-05,0.00010250000000056048,0.01906469999999949,1,1,1,0,8,1,9,0,1
adressa=4_ballot=4,4,7,4,bali,7,7,4.0,4.0,4.389999999965255e-05,0.019186599999999387,0.015527399999999858,1,1,0,6,6,7,7,5,1
