Dataset,Number_Of_Candidates,Number_of_voters,Max_Ballot_length,Preferred_winner,Upper_Bound,heuristicV1_margin,Our_margin,Blom_margin,heuristicV1_runtime,Our_runtime,Blom_runtime,Margin_Blom=Ours,Upper_bound_correct,HeuristicV1_equl_margin,Our_number_LPS,Blom_number_LPS,Our_number_node_explored,Blom_number_node_explored,Our_blom_lb_calls,Blom_Leaf_node_explored
movieLens_movie=8_ballot=10000000bs=6,8,523,6,Horror,87,87,19.0,19.0,0.0016425000000026557,0.33280249999999967,1.6780152999999984,1,1,0,6,146,150,147,128,5
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Action,4,4,2.0,2.0,0.006979299999997579,0.19616690000000148,1.2011776999999952,1,1,0,1,243,244,244,238,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Drama,0,0,0.0,0.0,0.005664099999997063,0.1714751000000021,1.2222122000000013,1,1,1,1,278,279,279,184,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,War,4,4,2.0,2.0,0.011173100000000602,0.2284037000000012,1.1863970000000066,1,1,0,1,201,202,202,147,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Adventure,54,54,14.0,14.0,0.0038984000000041874,0.28759249999999525,2.840672699999999,1,1,0,1,396,409,397,407,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Sci-Fi,51,51,14.0,14.0,0.007432999999998913,0.4786754000000002,3.5085328999999987,1,1,0,1,403,416,404,406,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Comedy,0,0,0.0,0.0,0.008016400000002477,0.2812767000000065,0.8692283999999972,1,1,1,1,139,140,140,91,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Crime,0,0,0.0,0.0,0.013890899999992712,0.18724050000000148,0.7806731999999954,1,1,1,1,152,153,153,131,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Thriller,0,0,0,0.0,0.007895500000003608,0.024241500000002247,0.6303193000000107,1,1,1,0,137,1,138,0,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Romance,15,15,3.0,3.0,0.0018427000000116323,0.08138389999999163,0.62391199999999,1,1,0,1,89,90,90,61,1
movieLens_movie=8_ballot=10000000bs=7,8,523,7,Horror,87,87,19.0,19.0,0.0017751999999973123,0.34946410000000583,1.7943486000000064,1,1,0,6,146,150,147,128,5
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Action,4,4,2.0,2.0,0.019115999999996802,0.3690995999999984,1.8008516000000014,1,1,0,1,243,244,244,238,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Drama,0,0,0.0,0.0,0.009611899999995899,0.37238609999999994,1.7666434000000066,1,1,1,1,278,279,279,184,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,War,4,4,2.0,2.0,0.0035158000000024003,0.1788901999999979,1.068234099999998,1,1,0,1,201,202,202,147,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Adventure,54,54,14.0,14.0,0.0031232999999986077,0.2943805000000026,3.4785731999999996,1,1,0,1,396,409,397,407,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Sci-Fi,51,51,14.0,14.0,0.008819000000002575,0.3950729000000024,4.1098432,1,1,0,1,403,416,404,406,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Comedy,0,0,0.0,0.0,0.002937000000002854,0.10181760000000395,0.8467693000000054,1,1,1,1,139,140,140,91,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Crime,0,0,0.0,0.0,0.0052439999999904785,0.1971906000000132,0.9247656000000006,1,1,1,1,152,153,153,131,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Thriller,0,0,0,0.0,0.008064000000004512,0.022628699999998503,0.7343486999999982,1,1,1,0,137,1,138,0,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Romance,15,15,3.0,3.0,0.0015870000000006712,0.0807495999999901,0.5068325000000016,1,1,0,1,89,90,90,61,1
movieLens_movie=8_ballot=10000000bs=8,8,523,8,Horror,87,87,19.0,19.0,0.0020229000000000497,0.3752692000000053,1.6183268999999996,1,1,0,6,146,150,147,128,5
